seed_n,seed_median,seed_p25,seed_p75,seed_min,seed_max,gt_self_clearing_n,gt_self_clearing_median,gt_self_clearing_p25,gt_self_clearing_p75,gt_self_clearing_min,gt_self_clearing_max,lead_gain_min_n,lead_gain_min_median,lead_gain_min_p25,lead_gain_min_p75,lead_gain_min_min,lead_gain_min_max,t_first_correct_verdict_n,t_first_correct_verdict_median,t_first_correct_verdict_p25,t_first_correct_verdict_p75,t_first_correct_verdict_min,t_first_correct_verdict_max,time_to_correct_diagnosis_min_n,time_to_correct_diagnosis_min_median,time_to_correct_diagnosis_min_p25,time_to_correct_diagnosis_min_p75,time_to_correct_diagnosis_min_min,time_to_correct_diagnosis_min_max,degraded_minutes_n,degraded_minutes_median,degraded_minutes_p25,degraded_minutes_p75,degraded_minutes_min,degraded_minutes_max,down_minutes_n,down_minutes_median,down_minutes_p25,down_minutes_p75,down_minutes_min,down_minutes_max,n_ambiguous_decisions_n,n_ambiguous_decisions_median,n_ambiguous_decisions_p25,n_ambiguous_decisions_p75,n_ambiguous_decisions_min,n_ambiguous_decisions_max,n_wait_decisions_n,n_wait_decisions_median,n_wait_decisions_p25,n_wait_decisions_p75,n_wait_decisions_min,n_wait_decisions_max,conv_escalated_n,conv_escalated_median,conv_escalated_p25,conv_escalated_p75,conv_escalated_min,conv_escalated_max,layer_escalated_n,layer_escalated_median,layer_escalated_p25,layer_escalated_p75,layer_escalated_min,layer_escalated_max,conv_unnecessary_dispatch_n,conv_unnecessary_dispatch_median,conv_unnecessary_dispatch_p25,conv_unnecessary_dispatch_p75,conv_unnecessary_dispatch_min,conv_unnecessary_dispatch_max,layer_unnecessary_dispatch_n,layer_unnecessary_dispatch_median,layer_unnecessary_dispatch_p25,layer_unnecessary_dispatch_p75,layer_unnecessary_dispatch_min,layer_unnecessary_dispatch_max,t_fault_onset_n,t_fault_onset_median,t_fault_onset_p25,t_fault_onset_p75,t_fault_onset_min,t_fault_onset_max,t_first_detectable_n,t_first_detectable_median,t_first_detectable_p25,t_first_detectable_p75,t_first_detectable_min,t_first_detectable_max,t_decision_layer_actionable_n,t_decision_layer_actionable_median,t_decision_layer_actionable_p25,t_decision_layer_actionable_p75,t_decision_layer_actionable_min,t_decision_layer_actionable_max,t_conventional_escalation_n,t_conventional_escalation_median,t_conventional_escalation_p25,t_conventional_escalation_p75,t_conventional_escalation_min,t_conventional_escalation_max,t_ticket_n,t_ticket_median,t_ticket_p25,t_ticket_p75,t_ticket_min,t_ticket_max,t_service_impact_n,t_service_impact_median,t_service_impact_p25,t_service_impact_p75,t_service_impact_min,t_service_impact_max,t_outage_median,t_environment_cleared_median,false_calm_window_min_n,false_calm_window_min_median,false_calm_window_min_p25,false_calm_window_min_p75,false_calm_window_min_min,false_calm_window_min_max,pre_escalation_window_min_n,pre_escalation_window_min_median,pre_escalation_window_min_p25,pre_escalation_window_min_p75,pre_escalation_window_min_min,pre_escalation_window_min_max,exposure_window_min_n,exposure_window_min_median,exposure_window_min_p25,exposure_window_min_p75,exposure_window_min_min,exposure_window_min_max,decision_margin_min_n,decision_margin_min_median,decision_margin_min_p25,decision_margin_min_p75,decision_margin_min_min,decision_margin_min_max,conventional_margin_min_n,conventional_margin_min_median,conventional_margin_min_p25,conventional_margin_min_p75,conventional_margin_min_min,conventional_margin_min_max,time_to_diagnosis_min_n,time_to_diagnosis_min_median,time_to_diagnosis_min_p25,time_to_diagnosis_min_p75,time_to_diagnosis_min_min,time_to_diagnosis_min_max,detect_tp_n,detect_tp_median,detect_tp_p25,detect_tp_p75,detect_tp_min,detect_tp_max,detect_fp_n,detect_fp_median,detect_fp_p25,detect_fp_p75,detect_fp_min,detect_fp_max,detect_fn_n,detect_fn_median,detect_fn_p25,detect_fn_p75,detect_fn_min,detect_fn_max,detect_tn_n,detect_tn_median,detect_tn_p25,detect_tn_p75,detect_tn_min,detect_tn_max,detect_precision_n,detect_precision_median,detect_precision_p25,detect_precision_p75,detect_precision_min,detect_precision_max,detect_recall_n,detect_recall_median,detect_recall_p25,detect_recall_p75,detect_recall_min,detect_recall_max,detect_f1_n,detect_f1_median,detect_f1_p25,detect_f1_p75,detect_f1_min,detect_f1_max,detect_fpr_n,detect_fpr_median,detect_fpr_p25,detect_fpr_p75,detect_fpr_min,detect_fpr_max,detect_fnr_n,detect_fnr_median,detect_fnr_p25,detect_fnr_p75,detect_fnr_min,detect_fnr_max,layer_esc_tp_n,layer_esc_tp_median,layer_esc_tp_p25,layer_esc_tp_p75,layer_esc_tp_min,layer_esc_tp_max,layer_esc_fp_n,layer_esc_fp_median,layer_esc_fp_p25,layer_esc_fp_p75,layer_esc_fp_min,layer_esc_fp_max,layer_esc_fn_n,layer_esc_fn_median,layer_esc_fn_p25,layer_esc_fn_p75,layer_esc_fn_min,layer_esc_fn_max,layer_esc_tn_n,layer_esc_tn_median,layer_esc_tn_p25,layer_esc_tn_p75,layer_esc_tn_min,layer_esc_tn_max,layer_esc_precision_n,layer_esc_precision_median,layer_esc_precision_p25,layer_esc_precision_p75,layer_esc_precision_min,layer_esc_precision_max,layer_esc_recall_n,layer_esc_recall_median,layer_esc_recall_p25,layer_esc_recall_p75,layer_esc_recall_min,layer_esc_recall_max,layer_esc_f1_n,layer_esc_f1_median,layer_esc_f1_p25,layer_esc_f1_p75,layer_esc_f1_min,layer_esc_f1_max,layer_esc_fpr_n,layer_esc_fpr_median,layer_esc_fpr_p25,layer_esc_fpr_p75,layer_esc_fpr_min,layer_esc_fpr_max,layer_esc_fnr_n,layer_esc_fnr_median,layer_esc_fnr_p25,layer_esc_fnr_p75,layer_esc_fnr_min,layer_esc_fnr_max,conv_esc_tp_n,conv_esc_tp_median,conv_esc_tp_p25,conv_esc_tp_p75,conv_esc_tp_min,conv_esc_tp_max,conv_esc_fp_n,conv_esc_fp_median,conv_esc_fp_p25,conv_esc_fp_p75,conv_esc_fp_min,conv_esc_fp_max,conv_esc_fn_n,conv_esc_fn_median,conv_esc_fn_p25,conv_esc_fn_p75,conv_esc_fn_min,conv_esc_fn_max,conv_esc_tn_n,conv_esc_tn_median,conv_esc_tn_p25,conv_esc_tn_p75,conv_esc_tn_min,conv_esc_tn_max,conv_esc_precision_n,conv_esc_precision_median,conv_esc_precision_p25,conv_esc_precision_p75,conv_esc_precision_min,conv_esc_precision_max,conv_esc_recall_n,conv_esc_recall_median,conv_esc_recall_p25,conv_esc_recall_p75,conv_esc_recall_min,conv_esc_recall_max,conv_esc_f1_n,conv_esc_f1_median,conv_esc_f1_p25,conv_esc_f1_p75,conv_esc_f1_min,conv_esc_f1_max,conv_esc_fpr_n,conv_esc_fpr_median,conv_esc_fpr_p25,conv_esc_fpr_p75,conv_esc_fpr_min,conv_esc_fpr_max,conv_esc_fnr_n,conv_esc_fnr_median,conv_esc_fnr_p25,conv_esc_fnr_p75,conv_esc_fnr_min,conv_esc_fnr_max,exposure_conventional_n,exposure_conventional_median,exposure_conventional_p25,exposure_conventional_p75,exposure_conventional_min,exposure_conventional_max,exposure_decision_layer_n,exposure_decision_layer_median,exposure_decision_layer_p25,exposure_decision_layer_p75,exposure_decision_layer_min,exposure_decision_layer_max,exposure_delta_n,exposure_delta_median,exposure_delta_p25,exposure_delta_p75,exposure_delta_min,exposure_delta_max,exposure_delta_pct_n,exposure_delta_pct_median,exposure_delta_pct_p25,exposure_delta_pct_p75,exposure_delta_pct_min,exposure_delta_pct_max,decision_layer_dispatched_unnecessarily_n,decision_layer_dispatched_unnecessarily_median,decision_layer_dispatched_unnecessarily_p25,decision_layer_dispatched_unnecessarily_p75,decision_layer_dispatched_unnecessarily_min,decision_layer_dispatched_unnecessarily_max,conventional_dispatched_unnecessarily_n,conventional_dispatched_unnecessarily_median,conventional_dispatched_unnecessarily_p25,conventional_dispatched_unnecessarily_p75,conventional_dispatched_unnecessarily_min,conventional_dispatched_unnecessarily_max,domain,scenario,n_seeds,t_outage_n,t_outage_p25,t_outage_p75,t_outage_min,t_outage_max,t_environment_cleared_n,t_environment_cleared_p25,t_environment_cleared_p75,t_environment_cleared_min,t_environment_cleared_max
30,15.5,8.25,22.75,1.0,30.0,30,0.0,0.0,0.0,0.0,0.0,30.0,9.0,7.25,11.0,1.0,21.0,30.0,195.0,191.0,195.0,187.0,200.0,30.0,4.0,0.0,9.75,0.0,67.0,30,0.5,0.0,1.0,0.0,3.0,30,0.0,0.0,0.0,0.0,0.0,30,2.0,1.0,4.0,0.0,17.0,30,0.0,0.0,0.0,0.0,0.0,30,1.0,1.0,1.0,1.0,1.0,30,1.0,1.0,1.0,1.0,1.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30.0,180.0,180.0,180.0,180.0,180.0,30,191.0,184.75,195.0,128.0,200.0,30,195.0,191.0,195.0,175.0,200.0,30.0,203.0,202.0,204.75,196.0,207.0,30.0,209.0,208.0,210.75,202.0,213.0,15.0,395.0,354.5,473.5,211.0,579.0,,,30.0,11.0,8.25,18.25,6.0,75.0,30.0,9.0,7.25,11.0,1.0,21.0,15.0,222.0,178.0,294.0,16.0,392.0,15.0,200.0,161.5,281.5,16.0,388.0,15.0,188.0,151.5,269.5,10.0,377.0,30,3.0,0.0,8.75,0.0,67.0,30,404.0,401.25,407.0,397.0,414.0,30,0.0,0.0,0.0,0.0,8.0,30,16.0,13.0,18.75,6.0,23.0,30,181.0,181.0,181.0,173.0,181.0,30,1.0,1.0,1.0,0.981042654028436,1.0,30.0,0.9619047619047619,0.9553571428571429,0.969047619047619,0.9452380952380952,0.9857142857142858,30.0,0.9788805650497827,0.976857490864799,0.983050847457627,0.9718482252141982,0.9880382775119617,30,0.0,0.0,0.0,0.0,0.04419889502762431,30.0,0.0380952380952381,0.030952380952380953,0.044642857142857144,0.014285714285714285,0.05476190476190476,30,401.5,400.25,404.0,396.0,408.0,30,0.0,0.0,0.0,0.0,1.0,30,18.5,16.0,19.75,12.0,24.0,30,181.0,181.0,181.0,180.0,181.0,30.0,1.0,1.0,1.0,0.9975429975429976,1.0,30.0,0.955952380952381,0.9529761904761904,0.9619047619047619,0.9428571428571428,0.9714285714285714,30.0,0.9774798403229104,0.9759216897893704,0.9805825242718447,0.9705882352941176,0.9855072463768115,30,0.0,0.0,0.0,0.0,0.0055248618784530384,30.0,0.044047619047619044,0.0380952380952381,0.04702380952380952,0.02857142857142857,0.05714285714285714,30,398.0,396.25,399.0,394.0,405.0,30,0.0,0.0,0.0,0.0,0.0,30,22.0,21.0,23.75,15.0,26.0,30,181.0,181.0,181.0,181.0,181.0,30.0,1.0,1.0,1.0,1.0,1.0,30.0,0.9476190476190476,0.9434523809523809,0.95,0.9380952380952381,0.9642857142857143,30.0,0.9731051344743276,0.9709032327741378,0.9743589743589743,0.9680589680589681,0.9818181818181818,30,0.0,0.0,0.0,0.0,0.0,30.0,0.05238095238095238,0.05,0.05654761904761905,0.03571428571428571,0.06190476190476191,30,903.365,900.0,906.73,900.0,920.2,30,901.85,900.0,903.7,900.0,911.11,30,1.515,0.0,3.03,0.0,9.09,30.0,0.15,0.0,0.3,0.0,1.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,leo_ntn,leo_gateway_side,30,,,,,,,,,,
30,15.5,8.25,22.75,1.0,30.0,30,1.0,1.0,1.0,1.0,1.0,30.0,7.0,5.0,7.0,2.0,8.0,30.0,155.0,155.0,155.75,154.0,160.0,30.0,0.0,0.0,0.0,0.0,27.0,30,7.0,5.0,8.0,2.0,9.0,30,76.5,75.0,77.0,73.0,81.0,30,3.0,1.0,9.0,0.0,24.0,30,98.0,95.25,99.0,86.0,102.0,30,1.0,1.0,1.0,1.0,1.0,30,0.0,0.0,0.0,0.0,0.0,30,1.0,1.0,1.0,1.0,1.0,30,0.0,0.0,0.0,0.0,0.0,30.0,150.0,150.0,150.0,150.0,150.0,30,155.0,155.0,155.75,128.0,160.0,30,155.0,155.0,155.75,154.0,160.0,30.0,162.0,162.0,162.0,157.0,162.0,30.0,168.0,168.0,168.0,163.0,168.0,30.0,157.0,157.0,157.0,157.0,161.0,162.0,260.0,30.0,7.0,5.0,7.0,2.0,34.0,30.0,7.0,5.0,7.0,2.0,8.0,30.0,2.0,2.0,3.0,-3.0,29.0,30.0,2.0,2.0,2.75,-3.0,6.0,30.0,-5.0,-5.0,-1.0,-5.0,0.0,30,0.0,0.0,0.0,0.0,27.0,30,98.0,95.25,99.0,93.0,102.0,30,3.0,0.0,9.0,0.0,24.0,30,11.0,10.0,13.75,7.0,16.0,30,489.0,483.0,492.0,468.0,492.0,30,0.9695423623995052,0.9174311926605505,1.0,0.8064516129032258,1.0,30.0,0.8990825688073395,0.8738532110091743,0.908256880733945,0.8532110091743119,0.9357798165137615,30.0,0.9245926487305798,0.9062375315866471,0.9376487992048633,0.8583690987124464,0.966824644549763,30,0.006097560975609756,0.0,0.018292682926829267,0.0,0.04878048780487805,30.0,0.10091743119266056,0.09174311926605505,0.1261467889908257,0.06422018348623854,0.14678899082568808,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,601.0,601.0,601.0,601.0,601.0,,,,,,,,,,,,,,,,,,,30,0.0,0.0,0.0,0.0,0.0,,,,,,,30,0.0,0.0,0.0,0.0,0.0,30,439.0,439.0,439.0,439.0,444.0,30,0.0,0.0,0.0,0.0,0.0,30,162.0,162.0,162.0,157.0,162.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,30,0.7304492512479202,0.7304492512479202,0.7304492512479202,0.7304492512479202,0.7387687188019967,,,,,,,30,1663.87,1662.6,1672.07,1647.67,1680.27,30,740.36,733.25,747.7475,717.05,767.32,30,930.31,921.87,930.62,908.74,935.0,30.0,55.55,55.175,55.9,54.2,56.5,30,0.0,0.0,0.0,0.0,0.0,30,1.0,1.0,1.0,1.0,1.0,leo_ntn,leo_ground_rain,30,30.0,162.0,162.0,157.0,162.0,30.0,260.0,260.0,260.0,260.0
30,15.5,8.25,22.75,1.0,30.0,30,0.0,0.0,0.0,0.0,0.0,30.0,7.0,5.0,7.0,2.0,8.0,30.0,155.0,155.0,155.75,154.0,160.0,30.0,0.0,0.0,0.0,0.0,27.0,30,7.0,6.0,8.0,3.0,9.0,30,77.0,76.0,78.0,74.0,81.0,30,2.5,1.0,6.0,0.0,13.0,30,97.5,95.0,99.0,85.0,102.0,30,1.0,1.0,1.0,1.0,1.0,30,1.0,1.0,1.0,1.0,1.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30.0,175.0,175.0,175.0,175.0,175.0,30,155.0,155.0,155.75,128.0,160.0,30,155.0,155.0,155.75,154.0,160.0,30.0,162.0,162.0,162.0,157.0,162.0,30.0,168.0,168.0,168.0,163.0,168.0,30.0,157.0,157.0,157.0,157.0,161.0,162.0,,30.0,7.0,5.0,7.0,2.0,34.0,30.0,7.0,5.0,7.0,2.0,8.0,30.0,2.0,2.0,3.0,-3.0,29.0,30.0,2.0,2.0,2.75,-3.0,6.0,30.0,-5.0,-5.0,-1.0,-5.0,0.0,30,0.0,0.0,0.0,0.0,27.0,30,184.0,181.25,185.0,179.0,188.0,30,1.0,0.0,5.75,0.0,12.0,30,11.0,10.0,13.75,7.0,16.0,30,405.0,400.25,406.0,394.0,406.0,30,0.9945195195195196,0.969983552631579,1.0,0.9384615384615385,1.0,30.0,0.9435897435897436,0.9294871794871795,0.9487179487179487,0.9179487179487179,0.9641025641025641,30.0,0.962003133762164,0.9558325232606583,0.9683792815371763,0.9384615384615385,0.9817232375979111,30,0.0024630541871921183,0.0,0.01416256157635468,0.0,0.029556650246305417,30.0,0.05641025641025641,0.05128205128205128,0.07051282051282051,0.035897435897435895,0.08205128205128205,30,86.0,86.0,86.0,82.0,86.0,30,0.0,0.0,0.0,0.0,0.0,30,21.0,21.0,21.0,21.0,25.0,30,494.0,494.0,494.0,494.0,494.0,30.0,1.0,1.0,1.0,1.0,1.0,30.0,0.8037383177570093,0.8037383177570093,0.8037383177570093,0.7663551401869159,0.8037383177570093,30.0,0.8911917098445596,0.8911917098445596,0.8911917098445596,0.8677248677248678,0.8911917098445596,30,0.0,0.0,0.0,0.0,0.0,30.0,0.19626168224299065,0.19626168224299065,0.19626168224299065,0.19626168224299065,0.2336448598130841,30,107.0,107.0,107.0,107.0,107.0,30,332.0,332.0,332.0,332.0,337.0,30,0.0,0.0,0.0,0.0,0.0,30,162.0,162.0,162.0,157.0,162.0,30.0,0.2437357630979499,0.2437357630979499,0.2437357630979499,0.240990990990991,0.2437357630979499,30.0,1.0,1.0,1.0,1.0,1.0,30.0,0.39194139194139194,0.39194139194139194,0.39194139194139194,0.38838475499092556,0.39194139194139194,30,0.6720647773279352,0.6720647773279352,0.6720647773279352,0.6720647773279352,0.6821862348178138,30.0,0.0,0.0,0.0,0.0,0.0,30,1673.33,1669.6475,1678.8,1657.13,1692.27,30,1647.0900000000001,1640.665,1655.2475,1626.52,1683.52,30,30.314999999999998,21.87,30.61,8.74,34.99,30.0,1.8,1.3,1.8,0.5,2.1,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,leo_ntn,leo_hidden_in_rain,30,30.0,162.0,162.0,157.0,162.0,,,,,
30,15.5,8.25,22.75,1.0,30.0,30,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,3.0,0.25,9.5,0.0,25.0,30,0.0,0.0,0.0,0.0,1.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,1.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,1.0,,,,,,,22,235.0,173.5,371.0,128.0,581.0,6,309.5,248.75,336.5,175.0,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,68.0,16.5,104.5,0.0,163.0,30,0.0,0.0,0.0,0.0,0.0,30,3.0,0.25,9.5,0.0,25.0,30,0.0,0.0,0.0,0.0,0.0,30,598.0,591.5,600.75,576.0,601.0,22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,30,0.004991680532445923,0.00041597337770382697,0.015806988352745424,0.0,0.04159733777038269,,,,,,,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,1.0,30,0.0,0.0,0.0,0.0,0.0,30,601.0,601.0,601.0,600.0,601.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,30,0.0,0.0,0.0,0.0,0.0016638935108153079,,,,,,,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,601.0,601.0,601.0,601.0,601.0,,,,,,,,,,,,,,,,,,,30,0.0,0.0,0.0,0.0,0.0,,,,,,,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,900.0,30,0.0,0.0,0.0,-900.0,0.0,,,,,,,30,0.0,0.0,0.0,0.0,1.0,30,0.0,0.0,0.0,0.0,0.0,leo_ntn,leo_low_elevation,30,,,,,,,,,,
30,15.5,8.25,22.75,1.0,30.0,30,0.0,0.0,0.0,0.0,0.0,6.0,250.0,228.25,291.25,207.0,367.0,30.0,217.0,200.0,218.0,199.0,218.0,30.0,0.0,0.0,13.25,0.0,89.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,1.5,0.0,5.0,0.0,20.0,30,0.0,0.0,0.0,0.0,1.0,30,0.0,0.0,0.0,0.0,1.0,30,1.0,1.0,1.0,1.0,1.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30.0,175.0,175.0,175.0,175.0,175.0,30,206.5,196.0,218.0,128.0,218.0,30,217.0,200.0,218.0,175.0,218.0,6.0,459.0,441.0,477.0,423.0,585.0,6.0,465.0,447.0,483.0,429.0,591.0,,,,,,,,,6.0,303.0,243.5,307.0,223.0,367.0,6.0,250.0,228.25,291.25,207.0,367.0,,,,,,,,,,,,,,,,,,,30,0.0,0.0,5.0,0.0,89.0,30,97.0,96.0,100.0,90.0,101.0,30,2.0,0.0,5.0,0.0,21.0,30,10.0,7.0,11.0,6.0,17.0,30,492.0,489.0,494.0,473.0,494.0,30,0.9793265132139812,0.9506163851679286,1.0,0.8278688524590164,1.0,30.0,0.9065420560747663,0.897196261682243,0.9345794392523364,0.8411214953271028,0.9439252336448598,30.0,0.9458128078817734,0.926328502415459,0.9509803921568627,0.8820960698689956,0.9665071770334929,30,0.004048582995951417,0.0,0.010121457489878543,0.0,0.04251012145748988,30.0,0.09345794392523364,0.06542056074766354,0.102803738317757,0.056074766355140186,0.1588785046728972,30,97.0,96.0,100.0,90.0,101.0,30,0.0,0.0,0.0,0.0,1.0,30,10.0,7.0,11.0,6.0,17.0,30,494.0,494.0,494.0,493.0,494.0,30.0,1.0,1.0,1.0,0.9896907216494846,1.0,30.0,0.9065420560747663,0.897196261682243,0.9345794392523364,0.8411214953271028,0.9439252336448598,30.0,0.9509803921568627,0.9458128078817734,0.966183574879227,0.9137055837563453,0.9711538461538461,30,0.0,0.0,0.0,0.0,0.0020242914979757085,30.0,0.09345794392523364,0.06542056074766354,0.102803738317757,0.056074766355140186,0.1588785046728972,30,0.0,0.0,0.0,0.0,47.0,30,0.0,0.0,0.0,0.0,131.0,30,107.0,107.0,107.0,60.0,107.0,30,494.0,494.0,494.0,363.0,494.0,6.0,0.2602822580645161,0.25806451612903225,0.2625,0.25,0.2640449438202247,30.0,0.0,0.0,0.0,0.0,0.4392523364485981,6.0,0.29583150931465535,0.277056277056277,0.3146067415730337,0.06504065040650406,0.32982456140350874,30,0.0,0.0,0.0,0.0,0.2651821862348178,30.0,1.0,1.0,1.0,0.5607476635514018,1.0,30,0.0,0.0,0.0,0.0,900.0,30,900.0,900.0,900.0,900.0,900.0,30,-900.0,-900.0,-900.0,-900.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,leo_ntn,leo_pointing,30,,,,,,,,,,
30,15.5,8.25,22.75,1.0,30.0,30,0.0,0.0,0.0,0.0,0.0,28.0,189.0,169.5,246.5,150.0,294.0,30.0,234.0,217.25,236.5,201.0,253.0,30.0,34.0,19.0,48.75,2.0,119.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,8.5,4.25,13.75,2.0,29.0,30,0.0,0.0,0.0,0.0,2.0,30,1.0,1.0,1.0,0.0,1.0,30,1.0,1.0,1.0,1.0,1.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30.0,170.0,170.0,170.0,170.0,170.0,30,200.0,181.25,200.0,128.0,218.0,30,234.0,216.0,234.75,175.0,253.0,28.0,405.0,387.0,441.0,387.0,512.0,28.0,411.0,393.0,447.0,393.0,518.0,,,,,,,,,28.0,235.5,205.0,273.25,169.0,331.0,28.0,189.0,169.5,246.5,150.0,294.0,,,,,,,,,,,,,,,,,,,30,34.0,16.5,37.0,0.0,119.0,30,100.0,98.0,101.0,96.0,105.0,30,2.0,0.0,5.0,0.0,21.0,30,7.0,6.0,9.0,2.0,11.0,30,492.0,489.0,494.0,473.0,494.0,30,0.9800950683303624,0.9512972130546388,1.0,0.8278688524590164,1.0,30.0,0.9345794392523364,0.9158878504672897,0.9439252336448598,0.897196261682243,0.9813084112149533,30.0,0.956517680009336,0.9393851694642742,0.966183574879227,0.8820960698689956,0.9813084112149533,30,0.004048582995951417,0.0,0.010121457489878543,0.0,0.04251012145748988,30.0,0.06542056074766354,0.056074766355140186,0.08411214953271028,0.018691588785046728,0.102803738317757,30,94.0,91.5,97.75,86.0,99.0,30,0.0,0.0,0.0,0.0,1.0,30,13.0,9.25,15.5,8.0,21.0,30,494.0,494.0,494.0,493.0,494.0,30.0,1.0,1.0,1.0,0.989010989010989,1.0,30.0,0.8785046728971962,0.8551401869158879,0.9135514018691588,0.8037383177570093,0.9252336448598131,30.0,0.9353233830845772,0.9218939393939394,0.954818268770923,0.8911917098445596,0.9611650485436893,30,0.0,0.0,0.0,0.0,0.0020242914979757085,30.0,0.12149532710280374,0.08644859813084112,0.14485981308411214,0.07476635514018691,0.19626168224299065,30,47.0,38.25,55.75,0.0,57.0,30,131.0,107.5,153.75,0.0,157.0,30,60.0,51.25,68.75,50.0,107.0,30,363.0,340.25,386.5,337.0,494.0,28.0,0.2653061224489796,0.2625,0.26635514018691586,0.24719101123595505,0.26635514018691586,30.0,0.4392523364485981,0.35747663551401865,0.5210280373831775,0.0,0.5327102803738317,28.0,0.3432343234323433,0.3146067415730337,0.35514018691588783,0.22448979591836737,0.35514018691588783,30,0.2651821862348178,0.21761133603238866,0.31123481781376516,0.0,0.31781376518218624,30.0,0.5607476635514018,0.4789719626168224,0.6425233644859812,0.4672897196261682,1.0,30,900.0,900.0,900.0,0.0,900.0,30,900.0,900.0,900.0,900.0,900.0,30,0.0,0.0,0.0,-900.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,leo_ntn,leo_rf_subsystem,30,,,,,,,,,,
